countryiso3,date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
RWA,2025-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3400.0,2.36
RWA,2025-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,6000.0,4.17
RWA,2025-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1800.0,1.25
RWA,2025-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3400.0,2.36
RWA,2025-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,350.0,0.24
RWA,2025-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150.0,0.1
RWA,2025-06-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,600.0,0.42
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,750.0,0.52
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,550.0,0.38
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3000.0,2.09
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,6000.0,4.17
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1800.0,1.25
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,400.0,0.28
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200.0,0.14
RWA,2025-06-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,600.0,0.42
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,387.5,0.27
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,800.0,0.56
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,362.5,0.25
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,512.5,0.36
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,1937.5,1.35
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3400.0,2.36
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1800.0,1.25
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,387.5,0.27
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,212.5,0.15
RWA,2025-06-15,Eastern Province,Gatsibo,Nyabiheke (Camp),2372,-1.6,30.26,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,662.5,0.46
RWA,2025-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,600.0,0.42
RWA,2025-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,900.0,0.63
RWA,2025-06-15,Eastern Province,Kirehe,Mahama (Camp),2368,-2.31,30.84,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700.0,1.18
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,400.0,0.28
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,550.0,0.38
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800.0,0.56
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,4000.0,2.78
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700.0,1.18
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2700.0,1.88
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,400.0,0.28
RWA,2025-06-15,Southern Province,Gisagara,Gatunda,2380,-2.74,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,250.0,0.17
RWA,2025-06-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,600.0,0.42
RWA,2025-06-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800.0,0.56
RWA,2025-06-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3500.0,2.43
RWA,2025-06-15,Southern Province,Gisagara,Kibirizi,1073,-2.65,29.78,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1800.0,1.25
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,450.0,0.31
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,550.0,0.38
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800.0,0.56
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,2750.0,1.91
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,5000.0,3.48
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1600.0,1.11
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2700.0,1.88
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa,2381,-2.68,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,225.0,0.16
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,600.0,0.42
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,525.0,0.37
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,950.0,0.66
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1800.0,1.25
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2733.33,1.9
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Southern Province,Gisagara,Mugombwa (Camp),2367,-2.67,29.85,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,750.0,0.52
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1200.0,0.83
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,225.0,0.16
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,575.0,0.4
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,733.33,0.51
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3450.0,2.4
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,5500.0,3.83
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1733.33,1.21
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2500.0,1.74
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Southern Province,Nyamagabe,Gasarenda,1057,-2.51,29.48,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,225.0,0.16
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,400.0,0.28
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1200.0,0.83
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,550.0,0.38
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800.0,0.56
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3500.0,2.43
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,5000.0,3.48
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700.0,1.18
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,oil and fats,Oil (palm),62,L,actual,Retail,RWF,2400.0,1.67
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,550.0,0.38
RWA,2025-06-15,Southern Province,Nyamagabe,Kabacuzi,1065,-2.47,29.58,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200.0,0.14
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,200.0,0.14
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,200.0,0.14
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,550.0,0.38
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,800.0,0.56
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3000.0,2.09
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700.0,1.18
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme,2359,-2.49,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,400.0,0.28
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,350.0,0.24
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,600.0,0.42
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,200.0,0.14
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,570.0,0.4
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,850.0,0.59
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1812.5,1.26
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,533.33,0.37
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,333.33,0.23
RWA,2025-06-15,Southern Province,Nyamagabe,Kigeme (Camp),2371,-2.48,29.52,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,383.33,0.27
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700.0,0.49
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1283.33,0.89
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,383.33,0.27
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,550.0,0.38
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,737.5,0.51
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3833.33,2.67
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,6333.33,4.41
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1728.57,1.2
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3600.0,2.5
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,416.67,0.29
RWA,2025-06-15,Western Province,Karongi,Karongi,2377,-2.07,29.35,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,700.0,0.49
RWA,2025-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,600.0,0.42
RWA,2025-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,850.0,0.59
RWA,2025-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3500.0,2.43
RWA,2025-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,6000.0,4.17
RWA,2025-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,400.0,0.28
RWA,2025-06-15,Western Province,Karongi,Kivuruga,2379,-2.16,29.39,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,700.0,0.49
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,400.0,0.28
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,611.11,0.43
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1471.43,1.02
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,387.5,0.27
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,566.67,0.39
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,900.0,0.63
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3920.0,2.73
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,6000.0,4.17
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,2000.0,1.39
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3400.0,2.36
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,500.0,0.35
RWA,2025-06-15,Western Province,Karongi,Kiziba (Camp),2376,-2.13,29.36,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,600.0,0.42
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,350.0,0.24
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700.0,0.49
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,450.0,0.31
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,680.0,0.47
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3500.0,2.43
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1700.0,1.18
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,350.0,0.24
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,200.0,0.14
RWA,2025-07-15,Eastern Province,Gatsibo,Bubare,2373,-1.6,30.25,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,650.0,0.45
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,337.5,0.23
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700.0,0.49
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Maize flour (imported),77,KG,actual,Retail,RWF,1000.0,0.69
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,425.0,0.3
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,575.0,0.4
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,RWF,3625.0,2.52
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,RWF,7000.0,4.86
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,miscellaneous food,Sugar,97,KG,actual,Retail,RWF,1725.0,1.2
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,oil and fats,Oil (palm),62,L,actual,Retail,RWF,3275.0,2.27
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Bananas,254,KG,actual,Retail,RWF,370.0,0.26
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cabbage,181,KG,actual,Retail,RWF,150.0,0.1
RWA,2025-07-15,Eastern Province,Gatsibo,Mugera,2374,-1.6,30.28,vegetables and fruits,Cassava leaves,455,KG,actual,Retail,RWF,616.67,0.43
RWA,2025-07-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Cassava,68,KG,actual,Retail,RWF,400.0,0.28
RWA,2025-07-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Cassava flour,74,KG,actual,Retail,RWF,700.0,0.49
RWA,2025-07-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Potatoes,83,KG,actual,Retail,RWF,300.0,0.21
RWA,2025-07-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Potatoes (Irish),148,KG,actual,Retail,RWF,450.0,0.31
RWA,2025-07-15,Eastern Province,Gatsibo,Ntungaruze,2375,-1.6,30.27,cereals and tubers,Sorghum,65,KG,actual,Retail,RWF,600.0,0.42
