date,location,lat,lon,temp_celsius,precipitation_mm,soil_moisture
2023-08-16,Southern Province,-2.45,29.75,22.24,0.0,0.65
2023-08-17,Southern Province,-2.45,29.75,22.28,0.01,0.65
2023-08-18,Southern Province,-2.45,29.75,22.57,0.01,0.65
2023-08-19,Southern Province,-2.45,29.75,23.68,0.39,0.65
2023-08-20,Southern Province,-2.45,29.75,22.72,0.44,0.65
2023-08-21,Southern Province,-2.45,29.75,22.65,0.0,0.65
2023-08-22,Southern Province,-2.45,29.75,23.07,0.03,0.65
2023-08-23,Southern Province,-2.45,29.75,23.36,0.0,0.65
2023-08-24,Southern Province,-2.45,29.75,22.86,0.07,0.64
2023-08-25,Southern Province,-2.45,29.75,23.16,0.64,0.64
2023-08-26,Southern Province,-2.45,29.75,24.13,0.19,0.64
2023-08-27,Southern Province,-2.45,29.75,23.79,0.04,0.64
2023-08-28,Southern Province,-2.45,29.75,21.82,0.0,0.64
2023-08-29,Southern Province,-2.45,29.75,21.09,0.15,0.64
2023-08-30,Southern Province,-2.45,29.75,22.03,0.44,0.64
2023-08-31,Southern Province,-2.45,29.75,22.21,0.55,0.64
2023-09-01,Southern Province,-2.45,29.75,23.08,0.34,0.64
2023-09-02,Southern Province,-2.45,29.75,23.97,0.76,0.64
2023-09-03,Southern Province,-2.45,29.75,24.15,0.78,0.64
2023-09-04,Southern Province,-2.45,29.75,24.04,0.57,0.64
2023-09-05,Southern Province,-2.45,29.75,23.71,0.95,0.64
2023-09-06,Southern Province,-2.45,29.75,23.06,1.36,0.64
2023-09-07,Southern Province,-2.45,29.75,21.39,2.83,0.64
2023-09-08,Southern Province,-2.45,29.75,22.13,0.84,0.64
2023-09-09,Southern Province,-2.45,29.75,22.05,1.86,0.64
2023-09-10,Southern Province,-2.45,29.75,21.79,1.2,0.64
2023-09-11,Southern Province,-2.45,29.75,21.56,1.53,0.64
2023-09-12,Southern Province,-2.45,29.75,22.16,0.77,0.64
2023-09-13,Southern Province,-2.45,29.75,21.84,3.77,0.64
2023-09-14,Southern Province,-2.45,29.75,22.73,0.33,0.64
2023-09-15,Southern Province,-2.45,29.75,22.78,0.49,0.64
2023-09-16,Southern Province,-2.45,29.75,20.72,0.61,0.64
2023-09-17,Southern Province,-2.45,29.75,22.5,0.71,0.64
2023-09-18,Southern Province,-2.45,29.75,23.33,1.12,0.63
2023-09-19,Southern Province,-2.45,29.75,21.15,2.66,0.63
2023-09-20,Southern Province,-2.45,29.75,22.41,0.3,0.63
2023-09-21,Southern Province,-2.45,29.75,22.28,0.49,0.63
2023-09-22,Southern Province,-2.45,29.75,22.66,0.44,0.63
2023-09-23,Southern Province,-2.45,29.75,21.47,22.58,0.64
2023-09-24,Southern Province,-2.45,29.75,22.82,1.93,0.65
2023-09-25,Southern Province,-2.45,29.75,23.08,3.63,0.64
2023-09-26,Southern Province,-2.45,29.75,22.88,9.76,0.65
2023-09-27,Southern Province,-2.45,29.75,21.75,7.89,0.65
2023-09-28,Southern Province,-2.45,29.75,21.33,3.55,0.65
2023-09-29,Southern Province,-2.45,29.75,21.45,1.08,0.65
2023-09-30,Southern Province,-2.45,29.75,22.77,0.51,0.65
2023-10-01,Southern Province,-2.45,29.75,23.43,0.49,0.65
2023-10-02,Southern Province,-2.45,29.75,22.22,2.39,0.65
2023-10-03,Southern Province,-2.45,29.75,22.16,0.01,0.65
2023-10-04,Southern Province,-2.45,29.75,21.81,0.02,0.65
2023-10-05,Southern Province,-2.45,29.75,22.83,0.6,0.64
2023-10-06,Southern Province,-2.45,29.75,23.17,0.03,0.64
2023-10-07,Southern Province,-2.45,29.75,22.76,0.52,0.64
2023-10-08,Southern Province,-2.45,29.75,23.98,0.73,0.64
2023-10-09,Southern Province,-2.45,29.75,23.79,1.44,0.64
2023-10-10,Southern Province,-2.45,29.75,22.88,1.15,0.64
2023-10-11,Southern Province,-2.45,29.75,21.68,3.29,0.64
2023-10-12,Southern Province,-2.45,29.75,22.17,1.99,0.64
2023-10-13,Southern Province,-2.45,29.75,22.12,3.47,0.64
2023-10-14,Southern Province,-2.45,29.75,23.55,1.66,0.64
2023-10-15,Southern Province,-2.45,29.75,22.71,10.52,0.64
2023-10-16,Southern Province,-2.45,29.75,20.57,2.24,0.65
2023-10-17,Southern Province,-2.45,29.75,22.23,2.58,0.65
2023-10-18,Southern Province,-2.45,29.75,21.98,1.67,0.64
2023-10-19,Southern Province,-2.45,29.75,20.66,1.77,0.64
2023-10-20,Southern Province,-2.45,29.75,21.54,1.13,0.64
2023-10-21,Southern Province,-2.45,29.75,21.26,0.75,0.64
2023-10-22,Southern Province,-2.45,29.75,22.12,0.41,0.64
2023-10-23,Southern Province,-2.45,29.75,22.95,0.63,0.64
2023-10-24,Southern Province,-2.45,29.75,23.0,0.11,0.64
2023-10-25,Southern Province,-2.45,29.75,20.94,1.16,0.64
2023-10-26,Southern Province,-2.45,29.75,21.95,0.34,0.64
2023-10-27,Southern Province,-2.45,29.75,21.75,0.56,0.64
2023-10-28,Southern Province,-2.45,29.75,22.36,1.76,0.64
2023-10-29,Southern Province,-2.45,29.75,20.27,8.03,0.64
2023-10-30,Southern Province,-2.45,29.75,21.91,1.26,0.64
2023-10-31,Southern Province,-2.45,29.75,21.84,2.69,0.64
2023-11-01,Southern Province,-2.45,29.75,23.28,1.97,0.64
2023-11-02,Southern Province,-2.45,29.75,20.39,13.33,0.64
2023-11-03,Southern Province,-2.45,29.75,19.48,27.47,0.66
2023-11-04,Southern Province,-2.45,29.75,19.19,17.66,0.67
2023-11-05,Southern Province,-2.45,29.75,19.84,8.16,0.68
2023-11-06,Southern Province,-2.45,29.75,20.47,47.58,0.69
2023-11-07,Southern Province,-2.45,29.75,21.17,0.98,0.69
2023-11-08,Southern Province,-2.45,29.75,21.08,0.69,0.69
2023-11-09,Southern Province,-2.45,29.75,20.86,1.64,0.69
2023-11-10,Southern Province,-2.45,29.75,20.99,3.46,0.69
2023-11-11,Southern Province,-2.45,29.75,20.16,4.95,0.69
2023-11-12,Southern Province,-2.45,29.75,20.76,5.5,0.69
2023-11-13,Southern Province,-2.45,29.75,19.28,9.75,0.7
2023-11-14,Southern Province,-2.45,29.75,19.95,3.05,0.7
2023-11-15,Southern Province,-2.45,29.75,20.39,5.48,0.7
2023-11-16,Southern Province,-2.45,29.75,20.79,7.32,0.7
2023-11-17,Southern Province,-2.45,29.75,20.21,2.09,0.7
2023-11-18,Southern Province,-2.45,29.75,21.23,2.19,0.7
2023-11-19,Southern Province,-2.45,29.75,21.51,2.08,0.7
2023-11-20,Southern Province,-2.45,29.75,21.44,5.38,0.7
2023-11-21,Southern Province,-2.45,29.75,20.85,2.96,0.7
2023-11-22,Southern Province,-2.45,29.75,19.82,7.13,0.7
2023-11-23,Southern Province,-2.45,29.75,19.6,10.94,0.71
2023-11-24,Southern Province,-2.45,29.75,19.08,6.55,0.71
2023-11-25,Southern Province,-2.45,29.75,20.19,20.3,0.71
2023-11-26,Southern Province,-2.45,29.75,19.9,8.58,0.72
2023-11-27,Southern Province,-2.45,29.75,19.6,6.7,0.72
2023-11-28,Southern Province,-2.45,29.75,20.33,2.64,0.72
2023-11-29,Southern Province,-2.45,29.75,20.21,6.16,0.72
2023-11-30,Southern Province,-2.45,29.75,20.58,6.16,0.73
2023-12-01,Southern Province,-2.45,29.75,20.74,6.46,0.73
2023-12-02,Southern Province,-2.45,29.75,21.36,4.98,0.73
2023-12-03,Southern Province,-2.45,29.75,21.09,7.79,0.73
2023-12-04,Southern Province,-2.45,29.75,20.88,5.21,0.73
2023-12-05,Southern Province,-2.45,29.75,21.06,6.12,0.73
2023-12-06,Southern Province,-2.45,29.75,20.7,4.05,0.73
2023-12-07,Southern Province,-2.45,29.75,20.91,2.24,0.73
2023-12-08,Southern Province,-2.45,29.75,21.1,0.93,0.73
2023-12-09,Southern Province,-2.45,29.75,20.21,3.16,0.73
2023-12-10,Southern Province,-2.45,29.75,20.88,5.65,0.73
2023-12-11,Southern Province,-2.45,29.75,20.69,9.86,0.73
2023-12-12,Southern Province,-2.45,29.75,21.14,1.5,0.73
2023-12-13,Southern Province,-2.45,29.75,20.89,1.75,0.73
2023-12-14,Southern Province,-2.45,29.75,20.99,2.71,0.73
2023-12-15,Southern Province,-2.45,29.75,21.36,0.81,0.73
2023-12-16,Southern Province,-2.45,29.75,21.47,2.24,0.73
2023-12-17,Southern Province,-2.45,29.75,20.91,0.8,0.73
2023-12-18,Southern Province,-2.45,29.75,21.72,0.9,0.72
2023-12-19,Southern Province,-2.45,29.75,21.96,0.95,0.72
2023-12-20,Southern Province,-2.45,29.75,22.29,4.47,0.72
2023-12-21,Southern Province,-2.45,29.75,22.02,3.16,0.72
2023-12-22,Southern Province,-2.45,29.75,21.87,9.44,0.72
2023-12-23,Southern Province,-2.45,29.75,22.39,1.81,0.72
2023-12-24,Southern Province,-2.45,29.75,22.27,1.49,0.72
2023-12-25,Southern Province,-2.45,29.75,21.71,3.04,0.72
2023-12-26,Southern Province,-2.45,29.75,21.25,42.97,0.72
2023-12-27,Southern Province,-2.45,29.75,18.78,15.53,0.74
2023-12-28,Southern Province,-2.45,29.75,20.81,0.22,0.74
2023-12-29,Southern Province,-2.45,29.75,21.25,0.64,0.74
2023-12-30,Southern Province,-2.45,29.75,21.07,1.96,0.73
2023-12-31,Southern Province,-2.45,29.75,20.5,1.99,0.73
2024-01-01,Southern Province,-2.45,29.75,21.14,0.28,0.73
2024-01-02,Southern Province,-2.45,29.75,20.83,1.96,0.73
2024-01-03,Southern Province,-2.45,29.75,19.65,2.71,0.73
2024-01-04,Southern Province,-2.45,29.75,21.02,1.56,0.73
2024-01-05,Southern Province,-2.45,29.75,20.68,3.52,0.73
2024-01-06,Southern Province,-2.45,29.75,20.62,4.2,0.73
2024-01-07,Southern Province,-2.45,29.75,21.14,0.82,0.73
2024-01-08,Southern Province,-2.45,29.75,22.06,1.04,0.73
2024-01-09,Southern Province,-2.45,29.75,21.68,1.75,0.73
2024-01-10,Southern Province,-2.45,29.75,20.37,9.41,0.73
2024-01-11,Southern Province,-2.45,29.75,19.47,27.17,0.73
2024-01-12,Southern Province,-2.45,29.75,19.89,36.88,0.76
2024-01-13,Southern Province,-2.45,29.75,19.9,9.13,0.76
2024-01-14,Southern Province,-2.45,29.75,20.6,7.7,0.77
2024-01-15,Southern Province,-2.45,29.75,20.7,1.05,0.77
2024-01-16,Southern Province,-2.45,29.75,20.67,0.73,0.77
2024-01-17,Southern Province,-2.45,29.75,20.24,1.91,0.76
2024-01-18,Southern Province,-2.45,29.75,19.68,4.32,0.77
2024-01-19,Southern Province,-2.45,29.75,21.11,1.61,0.76
2024-01-20,Southern Province,-2.45,29.75,21.58,4.53,0.76
2024-01-21,Southern Province,-2.45,29.75,20.25,6.33,0.77
2024-01-22,Southern Province,-2.45,29.75,21.55,1.69,0.77
2024-01-23,Southern Province,-2.45,29.75,21.25,4.4,0.76
2024-01-24,Southern Province,-2.45,29.75,20.2,19.12,0.77
2024-01-25,Southern Province,-2.45,29.75,21.52,4.15,0.77
2024-01-26,Southern Province,-2.45,29.75,21.41,1.76,0.77
2024-01-27,Southern Province,-2.45,29.75,21.52,1.22,0.77
2024-01-28,Southern Province,-2.45,29.75,21.37,1.41,0.77
2024-01-29,Southern Province,-2.45,29.75,21.79,1.6,0.76
2024-01-30,Southern Province,-2.45,29.75,20.54,12.52,0.77
2024-01-31,Southern Province,-2.45,29.75,20.76,4.47,0.77
2024-02-01,Southern Province,-2.45,29.75,20.03,2.38,0.77
2024-02-02,Southern Province,-2.45,29.75,21.42,2.56,0.77
2024-02-03,Southern Province,-2.45,29.75,21.15,7.57,0.77
2024-02-04,Southern Province,-2.45,29.75,21.21,2.01,0.77
2024-02-05,Southern Province,-2.45,29.75,21.51,1.3,0.77
2024-02-06,Southern Province,-2.45,29.75,20.92,0.8,0.77
2024-02-07,Southern Province,-2.45,29.75,21.03,0.4,0.76
2024-02-08,Southern Province,-2.45,29.75,21.63,0.28,0.76
2024-02-09,Southern Province,-2.45,29.75,22.3,3.46,0.76
2024-02-10,Southern Province,-2.45,29.75,22.16,2.58,0.76
2024-02-11,Southern Province,-2.45,29.75,21.93,1.33,0.75
2024-02-12,Southern Province,-2.45,29.75,21.99,1.21,0.75
2024-02-13,Southern Province,-2.45,29.75,21.7,3.19,0.75
2024-02-14,Southern Province,-2.45,29.75,21.32,14.46,0.75
2024-02-15,Southern Province,-2.45,29.75,20.53,4.6,0.76
2024-02-16,Southern Province,-2.45,29.75,21.92,0.15,0.76
2024-02-17,Southern Province,-2.45,29.75,21.86,3.91,0.76
2024-02-18,Southern Province,-2.45,29.75,22.95,1.48,0.76
2024-02-19,Southern Province,-2.45,29.75,22.89,0.6,0.75
2024-02-20,Southern Province,-2.45,29.75,22.43,0.44,0.75
2024-02-21,Southern Province,-2.45,29.75,22.45,0.79,0.75
2024-02-22,Southern Province,-2.45,29.75,22.71,0.27,0.74
2024-02-23,Southern Province,-2.45,29.75,22.84,0.78,0.74
2024-02-24,Southern Province,-2.45,29.75,22.11,0.27,0.74
2024-02-25,Southern Province,-2.45,29.75,21.19,6.8,0.74
2024-02-26,Southern Province,-2.45,29.75,20.85,7.32,0.74
2024-02-27,Southern Province,-2.45,29.75,20.83,9.39,0.74
2024-02-28,Southern Province,-2.45,29.75,20.13,17.98,0.76
2024-02-29,Southern Province,-2.45,29.75,20.46,1.21,0.76
2024-03-01,Southern Province,-2.45,29.75,20.48,14.68,0.75
2024-03-02,Southern Province,-2.45,29.75,19.83,3.16,0.76
2024-03-03,Southern Province,-2.45,29.75,21.57,5.8,0.76
2024-03-04,Southern Province,-2.45,29.75,21.33,18.53,0.77
2024-03-05,Southern Province,-2.45,29.75,21.55,2.15,0.77
2024-03-06,Southern Province,-2.45,29.75,20.11,1.24,0.77
2024-03-07,Southern Province,-2.45,29.75,20.97,0.94,0.77
2024-03-08,Southern Province,-2.45,29.75,21.62,0.67,0.77
2024-03-09,Southern Province,-2.45,29.75,20.65,10.16,0.76
2024-03-10,Southern Province,-2.45,29.75,20.71,21.55,0.77
2024-03-11,Southern Province,-2.45,29.75,21.57,1.15,0.78
2024-03-12,Southern Province,-2.45,29.75,21.86,0.04,0.77
2024-03-13,Southern Province,-2.45,29.75,21.98,0.02,0.77
2024-03-14,Southern Province,-2.45,29.75,21.64,0.08,0.77
2024-03-15,Southern Province,-2.45,29.75,21.55,0.1,0.76
2024-03-16,Southern Province,-2.45,29.75,21.45,0.11,0.76
2024-03-17,Southern Province,-2.45,29.75,21.98,0.19,0.76
2024-03-18,Southern Province,-2.45,29.75,22.27,0.18,0.75
2024-03-19,Southern Province,-2.45,29.75,22.01,0.28,0.75
2024-03-20,Southern Province,-2.45,29.75,21.82,0.64,0.75
2024-03-21,Southern Province,-2.45,29.75,20.87,0.86,0.75
2024-03-22,Southern Province,-2.45,29.75,20.5,6.93,0.75
2024-03-23,Southern Province,-2.45,29.75,20.49,1.77,0.75
2024-03-24,Southern Province,-2.45,29.75,21.25,4.79,0.75
2024-03-25,Southern Province,-2.45,29.75,21.17,0.61,0.75
2024-03-26,Southern Province,-2.45,29.75,20.46,1.2,0.75
2024-03-27,Southern Province,-2.45,29.75,20.33,2.43,0.75
2024-03-28,Southern Province,-2.45,29.75,21.27,5.99,0.75
2024-03-29,Southern Province,-2.45,29.75,22.16,1.92,0.75
2024-03-30,Southern Province,-2.45,29.75,21.97,2.97,0.75
2024-03-31,Southern Province,-2.45,29.75,20.41,19.78,0.75
2024-04-01,Southern Province,-2.45,29.75,21.1,3.99,0.76
2024-04-02,Southern Province,-2.45,29.75,20.33,6.35,0.76
2024-04-03,Southern Province,-2.45,29.75,19.76,4.04,0.76
2024-04-04,Southern Province,-2.45,29.75,19.76,2.9,0.76
2024-04-05,Southern Province,-2.45,29.75,20.76,2.87,0.76
2024-04-06,Southern Province,-2.45,29.75,21.02,3.6,0.76
2024-04-07,Southern Province,-2.45,29.75,21.57,7.12,0.76
2024-04-08,Southern Province,-2.45,29.75,21.05,7.34,0.76
2024-04-09,Southern Province,-2.45,29.75,20.12,15.1,0.77
2024-04-10,Southern Province,-2.45,29.75,20.75,3.35,0.77
2024-04-11,Southern Province,-2.45,29.75,20.48,1.52,0.77
2024-04-12,Southern Province,-2.45,29.75,21.69,3.24,0.77
2024-04-13,Southern Province,-2.45,29.75,21.19,18.84,0.77
2024-04-14,Southern Province,-2.45,29.75,19.7,21.58,0.78
2024-04-15,Southern Province,-2.45,29.75,20.45,6.82,0.79
2024-04-16,Southern Province,-2.45,29.75,20.9,0.4,0.79
2024-04-17,Southern Province,-2.45,29.75,20.99,0.98,0.79
2024-04-18,Southern Province,-2.45,29.75,20.84,0.85,0.78
2024-04-19,Southern Province,-2.45,29.75,20.46,0.31,0.78
2024-04-20,Southern Province,-2.45,29.75,20.36,0.6,0.78
2024-04-21,Southern Province,-2.45,29.75,20.67,10.37,0.78
2024-04-22,Southern Province,-2.45,29.75,20.84,16.1,0.79
2024-04-23,Southern Province,-2.45,29.75,21.23,5.13,0.79
2024-04-24,Southern Province,-2.45,29.75,20.54,9.99,0.79
2024-04-25,Southern Province,-2.45,29.75,20.66,24.48,0.79
2024-04-26,Southern Province,-2.45,29.75,19.34,18.37,0.81
2024-04-27,Southern Province,-2.45,29.75,20.95,2.73,0.81
2024-04-28,Southern Province,-2.45,29.75,20.15,3.76,0.81
2024-04-29,Southern Province,-2.45,29.75,20.73,1.38,0.81
2024-04-30,Southern Province,-2.45,29.75,20.63,6.32,0.81
2024-05-01,Southern Province,-2.45,29.75,21.14,6.37,0.81
2024-05-02,Southern Province,-2.45,29.75,20.65,6.08,0.81
2024-05-03,Southern Province,-2.45,29.75,20.05,1.41,0.81
2024-05-04,Southern Province,-2.45,29.75,19.68,1.23,0.81
2024-05-05,Southern Province,-2.45,29.75,20.55,1.71,0.8
2024-05-06,Southern Province,-2.45,29.75,20.52,0.82,0.8
2024-05-07,Southern Province,-2.45,29.75,21.21,0.23,0.8
2024-05-08,Southern Province,-2.45,29.75,20.85,1.47,0.8
2024-05-09,Southern Province,-2.45,29.75,20.71,1.1,0.79
2024-05-10,Southern Province,-2.45,29.75,20.35,5.7,0.79
2024-05-11,Southern Province,-2.45,29.75,20.83,3.08,0.79
2024-05-12,Southern Province,-2.45,29.75,20.59,0.32,0.79
2024-05-13,Southern Province,-2.45,29.75,20.85,0.05,0.79
2024-05-14,Southern Province,-2.45,29.75,20.43,0.18,0.78
2024-05-15,Southern Province,-2.45,29.75,20.34,0.29,0.78
2024-05-16,Southern Province,-2.45,29.75,20.76,1.01,0.78
2024-05-17,Southern Province,-2.45,29.75,20.58,0.41,0.78
2024-05-18,Southern Province,-2.45,29.75,20.81,0.26,0.77
2024-05-19,Southern Province,-2.45,29.75,20.68,0.88,0.77
2024-05-20,Southern Province,-2.45,29.75,20.71,1.58,0.77
2024-05-21,Southern Province,-2.45,29.75,19.84,0.24,0.77
2024-05-22,Southern Province,-2.45,29.75,20.51,0.09,0.76
2024-05-23,Southern Province,-2.45,29.75,20.11,0.01,0.76
2024-05-24,Southern Province,-2.45,29.75,19.8,0.04,0.76
2024-05-25,Southern Province,-2.45,29.75,20.04,0.0,0.76
2024-05-26,Southern Province,-2.45,29.75,20.23,0.01,0.75
2024-05-27,Southern Province,-2.45,29.75,20.39,0.02,0.75
2024-05-28,Southern Province,-2.45,29.75,20.57,0.02,0.75
2024-05-29,Southern Province,-2.45,29.75,20.79,0.03,0.75
2024-05-30,Southern Province,-2.45,29.75,20.85,0.04,0.74
2024-05-31,Southern Province,-2.45,29.75,21.08,0.12,0.74
2024-06-01,Southern Province,-2.45,29.75,21.1,0.07,0.74
2024-06-02,Southern Province,-2.45,29.75,20.92,0.02,0.74
2024-06-03,Southern Province,-2.45,29.75,20.71,0.01,0.73
2024-06-04,Southern Province,-2.45,29.75,20.87,0.01,0.73
2024-06-05,Southern Province,-2.45,29.75,20.38,0.0,0.73
2024-06-06,Southern Province,-2.45,29.75,20.04,0.01,0.73
2024-06-07,Southern Province,-2.45,29.75,20.38,0.02,0.72
2024-06-08,Southern Province,-2.45,29.75,19.61,0.01,0.72
2024-06-09,Southern Province,-2.45,29.75,18.55,0.03,0.72
2024-06-10,Southern Province,-2.45,29.75,18.48,0.86,0.72
2024-06-11,Southern Province,-2.45,29.75,18.23,0.28,0.72
2024-06-12,Southern Province,-2.45,29.75,18.76,0.03,0.72
2024-06-13,Southern Province,-2.45,29.75,19.75,0.0,0.71
2024-06-14,Southern Province,-2.45,29.75,19.79,0.07,0.71
2024-06-15,Southern Province,-2.45,29.75,20.33,0.13,0.71
2024-06-16,Southern Province,-2.45,29.75,19.74,0.97,0.71
2024-06-17,Southern Province,-2.45,29.75,19.45,0.1,0.71
2024-06-18,Southern Province,-2.45,29.75,19.33,0.0,0.71
2024-06-19,Southern Province,-2.45,29.75,19.74,0.08,0.7
2024-06-20,Southern Province,-2.45,29.75,19.66,0.11,0.7
2024-06-21,Southern Province,-2.45,29.75,19.71,0.26,0.7
2024-06-22,Southern Province,-2.45,29.75,19.62,0.06,0.7
2024-06-23,Southern Province,-2.45,29.75,19.73,0.05,0.7
2024-06-24,Southern Province,-2.45,29.75,18.98,0.07,0.7
2024-06-25,Southern Province,-2.45,29.75,17.58,0.0,0.69
2024-06-26,Southern Province,-2.45,29.75,17.32,0.0,0.69
2024-06-27,Southern Province,-2.45,29.75,17.91,0.0,0.69
2024-06-28,Southern Province,-2.45,29.75,18.35,0.0,0.69
2024-06-29,Southern Province,-2.45,29.75,19.09,0.0,0.69
2024-06-30,Southern Province,-2.45,29.75,19.0,0.0,0.69
2024-07-01,Southern Province,-2.45,29.75,18.67,0.0,0.68
2024-07-02,Southern Province,-2.45,29.75,19.25,0.0,0.68
2024-07-03,Southern Province,-2.45,29.75,19.87,0.0,0.68
2024-07-04,Southern Province,-2.45,29.75,20.27,0.0,0.68
2024-07-05,Southern Province,-2.45,29.75,20.57,0.01,0.68
2024-07-06,Southern Province,-2.45,29.75,20.84,0.02,0.68
2024-07-07,Southern Province,-2.45,29.75,21.33,0.04,0.67
2024-07-08,Southern Province,-2.45,29.75,21.05,0.82,0.67
2024-07-09,Southern Province,-2.45,29.75,20.62,2.6,0.67
2024-07-10,Southern Province,-2.45,29.75,20.62,0.11,0.67
2024-07-11,Southern Province,-2.45,29.75,19.5,0.12,0.67
2024-07-12,Southern Province,-2.45,29.75,19.71,0.0,0.67
2024-07-13,Southern Province,-2.45,29.75,20.6,0.17,0.67
2024-07-14,Southern Province,-2.45,29.75,20.62,0.01,0.67
2024-07-15,Southern Province,-2.45,29.75,20.55,0.0,0.67
2024-07-16,Southern Province,-2.45,29.75,21.23,0.03,0.66
2024-07-17,Southern Province,-2.45,29.75,21.52,0.06,0.66
2024-07-18,Southern Province,-2.45,29.75,21.07,0.01,0.66
2024-07-19,Southern Province,-2.45,29.75,21.51,0.03,0.66
2024-07-20,Southern Province,-2.45,29.75,21.89,0.08,0.66
2024-07-21,Southern Province,-2.45,29.75,22.04,0.35,0.66
2024-07-22,Southern Province,-2.45,29.75,21.02,0.38,0.66
2024-07-23,Southern Province,-2.45,29.75,19.64,0.0,0.66
2024-07-24,Southern Province,-2.45,29.75,19.71,0.0,0.66
2024-07-25,Southern Province,-2.45,29.75,20.57,0.0,0.66
2024-07-26,Southern Province,-2.45,29.75,21.42,0.0,0.65
2024-07-27,Southern Province,-2.45,29.75,21.83,0.0,0.65
2024-07-28,Southern Province,-2.45,29.75,21.7,0.0,0.65
2024-07-29,Southern Province,-2.45,29.75,22.04,0.03,0.65
2024-07-30,Southern Province,-2.45,29.75,22.05,0.01,0.65
2024-07-31,Southern Province,-2.45,29.75,21.61,0.0,0.65
2024-08-01,Southern Province,-2.45,29.75,20.65,0.0,0.65
2024-08-02,Southern Province,-2.45,29.75,20.47,0.0,0.65
2024-08-03,Southern Province,-2.45,29.75,20.73,0.0,0.65
2024-08-04,Southern Province,-2.45,29.75,20.9,0.04,0.65
2024-08-05,Southern Province,-2.45,29.75,21.06,0.0,0.65
2024-08-06,Southern Province,-2.45,29.75,20.71,0.0,0.64
2024-08-07,Southern Province,-2.45,29.75,20.84,0.0,0.64
2024-08-08,Southern Province,-2.45,29.75,21.83,0.07,0.64
2024-08-09,Southern Province,-2.45,29.75,22.16,1.54,0.64
2024-08-10,Southern Province,-2.45,29.75,22.52,0.71,0.64
2024-08-11,Southern Province,-2.45,29.75,21.86,0.03,0.64
2024-08-12,Southern Province,-2.45,29.75,22.36,0.03,0.64
2024-08-13,Southern Province,-2.45,29.75,22.12,0.04,0.64
2024-08-14,Southern Province,-2.45,29.75,22.99,0.08,0.64
2024-08-15,Southern Province,-2.45,29.75,22.15,1.23,0.64
2024-08-16,Southern Province,-2.45,29.75,21.56,1.42,0.64
2024-08-17,Southern Province,-2.45,29.75,21.74,0.14,0.64
2024-08-18,Southern Province,-2.45,29.75,21.14,0.01,0.64
2024-08-19,Southern Province,-2.45,29.75,21.8,0.0,0.64
2024-08-20,Southern Province,-2.45,29.75,21.93,0.01,0.64
2024-08-21,Southern Province,-2.45,29.75,21.78,0.01,0.63
2024-08-22,Southern Province,-2.45,29.75,21.62,0.02,0.63
2024-08-23,Southern Province,-2.45,29.75,21.91,0.02,0.63
2024-08-24,Southern Province,-2.45,29.75,21.68,0.11,0.63
2024-08-25,Southern Province,-2.45,29.75,21.25,0.04,0.63
2024-08-26,Southern Province,-2.45,29.75,21.47,0.17,0.63
2024-08-27,Southern Province,-2.45,29.75,22.65,0.33,0.63
2024-08-28,Southern Province,-2.45,29.75,23.12,0.48,0.63
2024-08-29,Southern Province,-2.45,29.75,23.58,0.37,0.63
2024-08-30,Southern Province,-2.45,29.75,22.31,0.17,0.63
2024-08-31,Southern Province,-2.45,29.75,23.17,0.2,0.63
2024-09-01,Southern Province,-2.45,29.75,22.47,2.05,0.63
2024-09-02,Southern Province,-2.45,29.75,21.92,0.51,0.63
2024-09-03,Southern Province,-2.45,29.75,22.71,0.09,0.63
2024-09-04,Southern Province,-2.45,29.75,22.82,0.03,0.63
2024-09-05,Southern Province,-2.45,29.75,23.02,0.06,0.63
2024-09-06,Southern Province,-2.45,29.75,23.72,0.22,0.63
2024-09-07,Southern Province,-2.45,29.75,24.0,0.09,0.63
2024-09-08,Southern Province,-2.45,29.75,23.84,0.02,0.63
2024-09-09,Southern Province,-2.45,29.75,24.67,0.04,0.63
2024-09-10,Southern Province,-2.45,29.75,24.75,0.04,0.63
2024-09-11,Southern Province,-2.45,29.75,25.4,0.03,0.62
2024-09-12,Southern Province,-2.45,29.75,24.01,0.0,0.62
2024-09-13,Southern Province,-2.45,29.75,24.36,0.01,0.62
2024-09-14,Southern Province,-2.45,29.75,23.3,0.0,0.62
2024-09-15,Southern Province,-2.45,29.75,22.73,0.0,0.62
2024-09-16,Southern Province,-2.45,29.75,24.08,0.0,0.62
2024-09-17,Southern Province,-2.45,29.75,23.83,0.5,0.62
2024-09-18,Southern Province,-2.45,29.75,24.29,0.28,0.62
2024-09-19,Southern Province,-2.45,29.75,24.72,0.49,0.62
2024-09-20,Southern Province,-2.45,29.75,22.85,8.65,0.62
2024-09-21,Southern Province,-2.45,29.75,22.57,0.32,0.63
2024-09-22,Southern Province,-2.45,29.75,22.8,1.11,0.63
2024-09-23,Southern Province,-2.45,29.75,23.02,0.05,0.62
2024-09-24,Southern Province,-2.45,29.75,22.77,0.0,0.62
2024-09-25,Southern Province,-2.45,29.75,23.08,0.54,0.62
2024-09-26,Southern Province,-2.45,29.75,24.35,0.1,0.62
2024-09-27,Southern Province,-2.45,29.75,25.67,0.07,0.62
2024-09-28,Southern Province,-2.45,29.75,26.07,0.29,0.62
