country,date,province,district,market_name,lat,lon,food_category,commodity_name,unit,price_flag,price_type,currency,price_rwf,price_usd,year,month,quarter,day_of_week,commodity_group,temp_celsius,precipitation_mm,soil_moisture,monthly_avg_temp,temp_anomaly,monthly_avg_precipitation,precip_anomaly,temp_lag_1,precip_lag_1,temp_lag_2,precip_lag_2,temp_lag_3,precip_lag_3,soil_moisture_lag_1,temp_rolling_3mo,precip_rolling_3mo,price_prev_month,price_direction,usd_rwf_rate,usd_rwf_mom_pct,general_cpi,food_cpi,cpi_mom_pct,food_cpi_mom_pct
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.1,2021,3,1,0,Cabbage,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,100.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Cassava,KG,actual,Retail,RWF,120.0,0.12,2021,3,1,0,Cassava,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,120.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,350.0,0.35,2021,3,1,0,Cassava flour,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,500.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,350.0,0.35,2021,3,1,0,Cassava,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,300.0,1,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2020-05-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.14,2020,5,2,4,Fish (dry),18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,2000.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-10-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.05,2020,10,4,3,Fish (dry),18.04,1.06,0.85,18.22,-0.17999999999999972,0.93,0.13,18.28,0.87,17.76,0.72,15.57,0.4,0.86,18.026666666666667,0.8833333333333333,2000.0,0,958.6099437366832,0.0153191795335436,130.77539860273006,145.98370689809963,0.0097576699146222,0.0220742482980098
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.02,2021,3,1,0,Fish (dry),17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,2000.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2020-05-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Maize,KG,actual,Retail,RWF,300.0,0.32,2020,5,2,4,Maize,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,450.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Maize,KG,actual,Retail,RWF,250.0,0.25,2021,3,1,0,Maize,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,300.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-09-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Maize,KG,actual,Retail,RWF,380.0,0.38,2021,9,3,2,Maize,18.84,1.7,0.85,18.560000000000002,0.2799999999999976,1.285,0.41500000000000004,16.07,0.4,16.14,3.28,18.09,1.97,0.86,17.016666666666666,1.7933333333333337,250.0,1,988.6634355024858,-0.0044120788144814,128.76422672993615,140.06467050913778,0.002538168920813,-0.001607631120826
RWA,2020-05-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Maize flour,KG,actual,Retail,RWF,650.0,0.69,2020,5,2,4,Maize flour,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,550.0,1,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Maize flour,KG,actual,Retail,RWF,600.0,0.6,2021,3,1,0,Maize flour,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,650.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Potatoes,KG,actual,Retail,RWF,130.0,0.13,2021,3,1,0,Potatoes,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,150.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2020-05-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,293.33,0.31,2020,5,2,4,Potatoes,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,300.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-10-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,350.0,0.36,2020,10,4,3,Potatoes,18.04,1.06,0.85,18.22,-0.17999999999999972,0.93,0.13,18.28,0.87,17.76,0.72,15.57,0.4,0.86,18.026666666666667,0.8833333333333333,293.33,1,958.6099437366832,0.0153191795335436,130.77539860273006,145.98370689809963,0.0097576699146222,0.0220742482980098
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.25,2021,3,1,0,Potatoes,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,350.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-09-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,280.0,0.28,2021,9,3,2,Potatoes,18.84,1.7,0.85,18.560000000000002,0.2799999999999976,1.285,0.41500000000000004,16.07,0.4,16.14,3.28,18.09,1.97,0.86,17.016666666666666,1.7933333333333337,250.0,1,988.6634355024858,-0.0044120788144814,128.76422672993615,140.06467050913778,0.002538168920813,-0.001607631120826
RWA,2020-05-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,850.0,0.91,2020,5,2,4,Rice,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,925.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1000.0,1.01,2021,3,1,0,Rice,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,850.0,1,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2020-05-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.43,2020,5,2,4,Salt,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,425.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.4,2021,3,1,0,Salt,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,400.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,400.0,0.4,2021,3,1,0,Sorghum,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,450.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2020-05-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,800.0,0.86,2020,5,2,4,Sugar,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,875.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-10-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.92,2020,10,4,3,Sugar,18.04,1.06,0.85,18.22,-0.17999999999999972,0.93,0.13,18.28,0.87,17.76,0.72,15.57,0.4,0.86,18.026666666666667,0.8833333333333333,800.0,1,958.6099437366832,0.0153191795335436,130.77539860273006,145.98370689809963,0.0097576699146222,0.0220742482980098
RWA,2021-03-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.91,2021,3,1,0,Sugar,17.43,1.49,0.93,18.34,-0.9100000000000001,5.39,-3.8999999999999995,17.26,7.63,17.63,3.23,18.09,31.51,0.96,17.439999999999998,4.116666666666666,900.0,0,969.6489947775136,-0.0059936140470504,127.37657361777116,139.7803800054451,0.0036649496963374,0.0039763458581729
RWA,2021-09-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,0.99,2021,9,3,2,Sugar,18.84,1.7,0.85,18.560000000000002,0.2799999999999976,1.285,0.41500000000000004,16.07,0.4,16.14,3.28,18.09,1.97,0.86,17.016666666666666,1.7933333333333337,900.0,1,988.6634355024858,-0.0044120788144814,128.76422672993615,140.06467050913778,0.002538168920813,-0.001607631120826
RWA,2020-12-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.25,2020,12,4,1,Bananas,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,200.0,1,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2021-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,vegetables and fruits,Bananas,KG,actual,Retail,RWF,220.0,0.22,2021,1,1,4,Bananas,17.26,7.63,0.96,17.865000000000002,-0.6050000000000004,4.145,3.4850000000000003,17.63,3.23,18.09,31.51,18.04,1.06,0.96,17.66,14.123333333333335,250.0,0,970.231892903646,-0.0049285239409128,127.33368740439296,141.33314933042172,-0.0077541367123888,-0.0226881578646058
RWA,2020-05-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,550.0,0.59,2020,5,2,4,Beans (dry),18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,666.67,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-12-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.1,2020,12,4,1,Cabbage,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,100.0,0,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2021-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.2,2021,1,1,4,Cabbage,17.26,7.63,0.96,17.865000000000002,-0.6050000000000004,4.145,3.4850000000000003,17.63,3.23,18.09,31.51,18.04,1.06,0.96,17.66,14.123333333333335,100.0,1,970.231892903646,-0.0049285239409128,127.33368740439296,141.33314933042172,-0.0077541367123888,-0.0226881578646058
RWA,2020-05-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,400.0,0.43,2020,5,2,4,Cassava flour,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,450.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-12-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,450.0,0.46,2020,12,4,1,Cassava flour,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,400.0,1,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2021-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,400.0,0.4,2021,1,1,4,Cassava flour,17.26,7.63,0.96,17.865000000000002,-0.6050000000000004,4.145,3.4850000000000003,17.63,3.23,18.09,31.51,18.04,1.06,0.96,17.66,14.123333333333335,450.0,0,970.231892903646,-0.0049285239409128,127.33368740439296,141.33314933042172,-0.0077541367123888,-0.0226881578646058
RWA,2021-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,300.0,0.3,2021,1,1,4,Cassava,17.26,7.63,0.96,17.865000000000002,-0.6050000000000004,4.145,3.4850000000000003,17.63,3.23,18.09,31.51,18.04,1.06,0.96,17.66,14.123333333333335,300.0,0,970.231892903646,-0.0049285239409128,127.33368740439296,141.33314933042172,-0.0077541367123888,-0.0226881578646058
RWA,2020-05-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1800.0,1.92,2020,5,2,4,Fish (dry),18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,1800.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-12-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.03,2020,12,4,1,Fish (dry),17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,1800.0,1,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2020-05-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Maize,KG,actual,Retail,RWF,300.0,0.32,2020,5,2,4,Maize,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,333.33,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-05-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Maize flour,KG,actual,Retail,RWF,575.0,0.61,2020,5,2,4,Maize flour,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,613.33,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-12-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.25,2020,12,4,1,Potatoes,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,286.67,0,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2021-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.25,2021,1,1,4,Potatoes,17.26,7.63,0.96,17.865000000000002,-0.6050000000000004,4.145,3.4850000000000003,17.63,3.23,18.09,31.51,18.04,1.06,0.96,17.66,14.123333333333335,250.0,0,970.231892903646,-0.0049285239409128,127.33368740439296,141.33314933042172,-0.0077541367123888,-0.0226881578646058
RWA,2020-05-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,875.0,0.94,2020,5,2,4,Rice,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,912.5,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-05-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.43,2020,5,2,4,Salt,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,400.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-12-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,500.0,0.51,2020,12,4,1,Sorghum,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,450.0,1,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2020-05-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,875.0,0.94,2020,5,2,4,Sugar,18.11,3.15,0.98,17.83,0.28000000000000114,5.7700000000000005,-2.6200000000000006,18.83,2.48,19.25,9.29,18.65,1.12,0.96,18.73,4.973333333333333,875.0,0,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-12-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.91,2020,12,4,1,Sugar,17.63,3.23,0.96,17.63,0.0,3.23,0.0,18.09,31.51,18.04,1.06,18.28,0.87,0.92,17.919999999999998,11.933333333333335,875.0,1,975.0373880137568,0.0028083360279336,128.32876620165277,144.61417864497932,-0.0098449473546717,-0.0101354604374778
RWA,2021-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,1000.0,1.01,2021,1,1,4,Sugar,17.26,7.63,0.96,17.865000000000002,-0.6050000000000004,4.145,3.4850000000000003,17.63,3.23,18.09,31.51,18.04,1.06,0.96,17.66,14.123333333333335,900.0,1,970.231892903646,-0.0049285239409128,127.33368740439296,141.33314933042172,-0.0077541367123888,-0.0226881578646058
RWA,2020-05-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,235.0,0.25,2020,5,2,4,Bananas,20.42,13.22,0.95,20.02285714285714,0.39714285714286035,2.7914285714285714,10.428571428571429,20.93,0.66,21.51,3.64,20.41,0.44,0.91,20.953333333333333,5.84,200.0,1,923.333504813058,0.0001562714118521,126.38712625719948,142.82138469749867,-0.0017301272806024,-0.020986167896936
RWA,2020-06-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,225.0,0.24,2020,6,2,0,Bananas,17.97,0.81,0.9,19.502857142857145,-1.5328571428571465,0.2857142857142857,0.5242857142857144,20.42,13.22,20.93,0.66,21.51,3.64,0.95,19.77333333333333,4.896666666666667,235.0,0,936.9090909090908,0.0147027980954523,128.91791088457572,140.8015747506587,0.0200240697159777,-0.0141422095235809
RWA,2020-07-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.26,2020,7,3,2,Bananas,18.05,0.07,0.83,19.301428571428573,-1.2514285714285727,0.1542857142857143,-0.0842857142857143,17.97,0.81,20.42,13.22,20.93,0.66,0.9,18.813333333333336,4.700000000000001,225.0,1,942.5710475755776,0.0060432295101253,128.67633644014916,139.93915414760752,-0.0018738625437613,-0.0061250778237275
RWA,2020-08-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.26,2020,8,3,5,Bananas,20.27,0.1,0.77,20.55,-0.28000000000000114,3.8516666666666666,-3.7516666666666665,18.05,0.07,17.97,0.81,20.42,13.22,0.83,18.763333333333332,0.32666666666666727,250.0,0,949.9707903180804,0.0078505941398645,128.92022721288492,140.39263907479332,0.001895381695524,0.0032405864530771
RWA,2020-09-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,225.0,0.23,2020,9,3,1,Bananas,21.96,0.15,0.71,21.986,-0.0259999999999998,1.1620000000000001,-1.0120000000000002,20.27,0.1,18.05,0.07,17.97,0.81,0.77,20.093333333333334,0.10666666666666726,250.0,0,944.1463955965908,-0.0061311303261644,129.5116665108248,142.83082382830435,0.0045876377254845,0.0173668987888466
RWA,2020-10-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,220.0,0.23,2020,10,4,3,Bananas,21.38,0.71,0.7,22.069999999999997,-0.6899999999999977,2.918333333333333,-2.208333333333333,21.96,0.15,20.27,0.1,18.05,0.07,0.71,21.203333333333333,0.32000000000000056,225.0,0,958.6099437366832,0.0153191795335436,130.77539860273006,145.98370689809963,0.0097576699146222,0.0220742482980098
RWA,2020-11-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.25,2020,11,4,6,Bananas,20.95,5.95,0.76,20.524,0.4259999999999984,9.054,-3.104,21.38,0.71,21.96,0.15,20.27,0.1,0.7,21.430000000000003,2.270000000000001,220.0,1,972.3068237304688,0.0142882723919957,129.60471782556252,146.09491790552735,-0.0089518425458893,0.0007618042437116
