country,date,province,district,market_name,lat,lon,food_category,commodity_name,unit,price_flag,price_type,currency,price_rwf,price_usd,year,month,quarter,day_of_week,commodity_group
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,-2.19,30.83,cereals and tubers,Maize flour,KG,actual,Retail,RWF,775.0,0.83,2020,1,1,2,Maize flour
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,-2.19,30.83,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,900.0,0.96,2020,1,1,2,Rice
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,-2.19,30.83,cereals and tubers,Rice (local),KG,actual,Retail,RWF,875.0,0.93,2020,1,1,2,Rice
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,-2.19,30.83,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,1000.0,1.07,2020,1,1,2,Rice
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,-2.19,30.83,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.13,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,-2.19,30.83,miscellaneous food,Salt,KG,actual,Retail,RWF,375.0,0.4,2020,1,1,2,Salt
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,-2.19,30.83,miscellaneous food,Sugar,KG,actual,Retail,RWF,900.0,0.96,2020,1,1,2,Sugar
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,-2.19,30.83,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,400.0,0.43,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Eastern Province,Kirehe,Rushonga,-2.19,30.83,vegetables and fruits,Bananas,KG,actual,Retail,RWF,200.0,0.21,2020,1,1,2,Bananas
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,-1.95,30.06,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,300.0,0.32,2020,1,1,2,Cassava flour
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,-1.95,30.06,cereals and tubers,Maize,KG,actual,Retail,RWF,400.0,0.43,2020,1,1,2,Maize
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,-1.95,30.06,cereals and tubers,Maize flour,KG,actual,Retail,RWF,750.0,0.8,2020,1,1,2,Maize flour
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,-1.95,30.06,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,1000.0,1.07,2020,1,1,2,Rice
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,-1.95,30.06,cereals and tubers,Rice (local),KG,actual,Retail,RWF,900.0,0.96,2020,1,1,2,Rice
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,-1.95,30.06,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1600.0,1.71,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,-1.95,30.06,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.43,2020,1,1,2,Salt
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,-1.95,30.06,miscellaneous food,Sugar,KG,actual,Retail,RWF,950.0,1.01,2020,1,1,2,Sugar
RWA,2020-01-15,Kigali City,Nyarugenge,Mulindi,-1.95,30.06,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,385.0,0.41,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,cereals and tubers,Cassava,KG,actual,Retail,RWF,120.0,0.13,2020,1,1,2,Cassava
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,cereals and tubers,Maize,KG,actual,Retail,RWF,525.0,0.56,2020,1,1,2,Maize
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,cereals and tubers,Maize flour,KG,actual,Retail,RWF,790.0,0.84,2020,1,1,2,Maize flour
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,cereals and tubers,Potatoes,KG,actual,Retail,RWF,120.0,0.13,2020,1,1,2,Potatoes
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,200.0,0.21,2020,1,1,2,Potatoes
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,887.5,0.95,2020,1,1,2,Rice
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,cereals and tubers,Rice (local),KG,actual,Retail,RWF,700.0,0.75,2020,1,1,2,Rice
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,1000.0,1.07,2020,1,1,2,Rice
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,cereals and tubers,Sorghum,KG,actual,Retail,RWF,400.0,0.43,2020,1,1,2,Sorghum
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1933.33,2.06,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2400.0,2.56,2020,1,1,2,Meat (beef)
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,miscellaneous food,Salt,KG,actual,Retail,RWF,333.33,0.36,2020,1,1,2,Salt
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,miscellaneous food,Sugar,KG,actual,Retail,RWF,850.0,0.91,2020,1,1,2,Sugar
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,490.0,0.52,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,vegetables and fruits,Bananas,KG,actual,Retail,RWF,235.0,0.25,2020,1,1,2,Bananas
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,100.0,0.11,2020,1,1,2,Cabbage
RWA,2020-01-15,Northern Province,Gicumbi,Gicumbi,-1.58,30.07,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,300.0,0.32,2020,1,1,2,Cassava
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Cassava,KG,actual,Retail,RWF,150.0,0.16,2020,1,1,2,Cassava
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,307.14,0.33,2020,1,1,2,Cassava flour
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Maize,KG,actual,Retail,RWF,536.67,0.57,2020,1,1,2,Maize
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Maize flour,KG,actual,Retail,RWF,758.0,0.81,2020,1,1,2,Maize flour
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes,KG,actual,Retail,RWF,113.33,0.12,2020,1,1,2,Potatoes
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,225.0,0.24,2020,1,1,2,Potatoes
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,839.09,0.89,2020,1,1,2,Rice
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Rice (local),KG,actual,Retail,RWF,781.25,0.83,2020,1,1,2,Rice
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,475.0,0.51,2020,1,1,2,Sorghum
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2100.0,2.24,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Salt,KG,actual,Retail,RWF,356.25,0.38,2020,1,1,2,Salt
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,907.14,0.97,2020,1,1,2,Sugar
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,540.0,0.58,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,vegetables and fruits,Bananas,KG,actual,Retail,RWF,230.0,0.25,2020,1,1,2,Bananas
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,106.67,0.11,2020,1,1,2,Cabbage
RWA,2020-01-15,Northern Province,Gicumbi,Gihembe (Camp),-1.6,30.08,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,300.0,0.32,2020,1,1,2,Cassava
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,480.0,0.51,2020,1,1,2,Cassava flour
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Maize,KG,actual,Retail,RWF,525.0,0.56,2020,1,1,2,Maize
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Maize flour,KG,actual,Retail,RWF,850.0,0.91,2020,1,1,2,Maize flour
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Potatoes,KG,actual,Retail,RWF,150.0,0.16,2020,1,1,2,Potatoes
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,230.0,0.25,2020,1,1,2,Potatoes
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,850.0,0.91,2020,1,1,2,Rice
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,850.0,0.91,2020,1,1,2,Rice
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,545.0,0.58,2020,1,1,2,Sorghum
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1500.0,1.6,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,miscellaneous food,Salt,KG,actual,Retail,RWF,375.0,0.4,2020,1,1,2,Salt
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,800.0,0.85,2020,1,1,2,Sugar
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,550.0,0.59,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Northern Province,Gicumbi,Kageyo,-1.6,30.08,vegetables and fruits,Bananas,KG,actual,Retail,RWF,233.33,0.25,2020,1,1,2,Bananas
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,220.0,0.23,2020,1,1,2,Cassava flour
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Maize,KG,actual,Retail,RWF,485.0,0.52,2020,1,1,2,Maize
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Maize flour,KG,actual,Retail,RWF,800.0,0.85,2020,1,1,2,Maize flour
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Potatoes,KG,actual,Retail,RWF,175.0,0.19,2020,1,1,2,Potatoes
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,250.0,0.27,2020,1,1,2,Potatoes
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,900.0,0.96,2020,1,1,2,Rice
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,cereals and tubers,Sorghum,KG,actual,Retail,RWF,600.0,0.64,2020,1,1,2,Sorghum
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,2000.0,2.13,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,miscellaneous food,Salt,KG,actual,Retail,RWF,400.0,0.43,2020,1,1,2,Salt
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,miscellaneous food,Sugar,KG,actual,Retail,RWF,800.0,0.85,2020,1,1,2,Sugar
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,566.67,0.6,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Northern Province,Gicumbi,Ruyaga,-1.59,30.08,vegetables and fruits,Bananas,KG,actual,Retail,RWF,240.0,0.26,2020,1,1,2,Bananas
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,cereals and tubers,Cassava,KG,actual,Retail,RWF,250.0,0.27,2020,1,1,2,Cassava
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,350.0,0.37,2020,1,1,2,Cassava flour
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,cereals and tubers,Maize,KG,actual,Retail,RWF,400.0,0.43,2020,1,1,2,Maize
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,cereals and tubers,Potatoes,KG,actual,Retail,RWF,215.0,0.23,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,290.0,0.31,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,900.0,0.96,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,cereals and tubers,Rice (local),KG,actual,Retail,RWF,775.0,0.83,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,480.0,0.51,2020,1,1,2,Sorghum
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1475.0,1.57,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,miscellaneous food,Salt,KG,actual,Retail,RWF,337.5,0.36,2020,1,1,2,Salt
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,912.5,0.97,2020,1,1,2,Sugar
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,425.0,0.45,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Southern Province,Gisagara,Gatunda,-2.74,29.85,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,150.0,0.16,2020,1,1,2,Cabbage
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Cassava,KG,actual,Retail,RWF,137.5,0.15,2020,1,1,2,Cassava
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,341.67,0.36,2020,1,1,2,Cassava flour
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Maize,KG,actual,Retail,RWF,450.0,0.48,2020,1,1,2,Maize
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Maize flour,KG,actual,Retail,RWF,716.67,0.76,2020,1,1,2,Maize flour
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Potatoes,KG,actual,Retail,RWF,190.0,0.2,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,286.0,0.3,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,866.67,0.92,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Rice (local),KG,actual,Retail,RWF,800.0,0.85,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,850.0,0.91,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,507.14,0.54,2020,1,1,2,Sorghum
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1433.33,1.53,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,"meat, fish and eggs",Meat (beef),KG,actual,Retail,RWF,2000.0,2.13,2020,1,1,2,Meat (beef)
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,miscellaneous food,Salt,KG,actual,Retail,RWF,350.0,0.37,2020,1,1,2,Salt
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,816.67,0.87,2020,1,1,2,Sugar
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,412.5,0.44,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,vegetables and fruits,Bananas,KG,actual,Retail,RWF,225.0,0.24,2020,1,1,2,Bananas
RWA,2020-01-15,Southern Province,Gisagara,Kabuga,-2.69,29.85,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,200.0,0.21,2020,1,1,2,Cabbage
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,325.0,0.35,2020,1,1,2,Cassava flour
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Maize flour,KG,actual,Retail,RWF,800.0,0.85,2020,1,1,2,Maize flour
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,280.0,0.3,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,950.0,1.01,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,Rice (local),KG,actual,Retail,RWF,800.0,0.85,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,950.0,1.01,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1800.0,1.92,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,miscellaneous food,Salt,KG,actual,Retail,RWF,375.0,0.4,2020,1,1,2,Salt
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,miscellaneous food,Sugar,KG,actual,Retail,RWF,825.0,0.88,2020,1,1,2,Sugar
RWA,2020-01-15,Southern Province,Gisagara,Kibirizi,-2.65,29.78,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,500.0,0.53,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,375.0,0.4,2020,1,1,2,Cassava flour
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Maize,KG,actual,Retail,RWF,600.0,0.64,2020,1,1,2,Maize
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Maize flour,KG,actual,Retail,RWF,817.5,0.87,2020,1,1,2,Maize flour
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,290.0,0.31,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,983.33,1.05,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Rice (local),KG,actual,Retail,RWF,830.0,0.89,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,950.0,1.01,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,850.0,0.91,2020,1,1,2,Sorghum
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1650.0,1.76,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,miscellaneous food,Salt,KG,actual,Retail,RWF,354.0,0.38,2020,1,1,2,Salt
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,837.5,0.89,2020,1,1,2,Sugar
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa,-2.68,29.85,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,550.0,0.59,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Cassava,KG,actual,Retail,RWF,300.0,0.32,2020,1,1,2,Cassava
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,375.0,0.4,2020,1,1,2,Cassava flour
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Maize,KG,actual,Retail,RWF,400.0,0.43,2020,1,1,2,Maize
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Maize flour,KG,actual,Retail,RWF,675.0,0.72,2020,1,1,2,Maize flour
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Potatoes,KG,actual,Retail,RWF,200.0,0.21,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,300.0,0.32,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Rice (local),KG,actual,Retail,RWF,650.0,0.69,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,"Rice (long grain, high quality, local)",KG,actual,Retail,RWF,800.0,0.85,2020,1,1,2,Rice
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,cereals and tubers,Sorghum,KG,actual,Retail,RWF,500.0,0.53,2020,1,1,2,Sorghum
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,"meat, fish and eggs",Fish (dry),KG,actual,Retail,RWF,1800.0,1.92,2020,1,1,2,Fish (dry)
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,miscellaneous food,Salt,KG,actual,Retail,RWF,335.0,0.36,2020,1,1,2,Salt
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,miscellaneous food,Sugar,KG,actual,Retail,RWF,825.0,0.88,2020,1,1,2,Sugar
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,pulses and nuts,Beans (dry),KG,actual,Retail,RWF,550.0,0.59,2020,1,1,2,Beans (dry)
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Bananas,KG,actual,Retail,RWF,250.0,0.27,2020,1,1,2,Bananas
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Cabbage,KG,actual,Retail,RWF,300.0,0.32,2020,1,1,2,Cabbage
RWA,2020-01-15,Southern Province,Gisagara,Mugombwa (Camp),-2.67,29.85,vegetables and fruits,Cassava leaves,KG,actual,Retail,RWF,400.0,0.43,2020,1,1,2,Cassava
RWA,2020-01-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Cassava,KG,actual,Retail,RWF,300.0,0.32,2020,1,1,2,Cassava
RWA,2020-01-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Cassava flour,KG,actual,Retail,RWF,350.0,0.37,2020,1,1,2,Cassava flour
RWA,2020-01-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Maize,KG,actual,Retail,RWF,435.0,0.46,2020,1,1,2,Maize
RWA,2020-01-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Maize flour,KG,actual,Retail,RWF,800.0,0.85,2020,1,1,2,Maize flour
RWA,2020-01-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Potatoes,KG,actual,Retail,RWF,150.0,0.16,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Potatoes (Irish),KG,actual,Retail,RWF,270.0,0.29,2020,1,1,2,Potatoes
RWA,2020-01-15,Southern Province,Nyamagabe,Gasarenda,-2.51,29.48,cereals and tubers,Rice (imported),KG,actual,Retail,RWF,950.0,1.01,2020,1,1,2,Rice
